2013-03-09,棉衣/棉服,0.001607,0.000000,31.015873,1359
2013-03-09,半身裙,0.003058,0.049478,23.305826,1541
2013-03-09,衬衫,0.009790,0.009041,21.678689,6290
2013-03-09,羽绒服,0.000657,0.000000,53.095238,2072
2013-03-09,毛针织衫,0.002304,0.000999,28.662621,807
2013-03-09,连衣裙,0.002861,0.001411,26.453169,1313
2013-03-09,短外套,0.003362,0.000000,27.349432,701
2013-03-09,裤子,0.002665,0.011037,39.682192,820
2013-03-09,小背心/小吊带,0.005077,0.044174,27.063919,1496
2013-03-09,唐装/民族服装/舞台服装,0.004567,0.000000,21.300000,1265
2013-03-09,中老年女装,0.002759,0.000000,39.248299,1360
2013-03-09,蕾丝衫/雪纺衫,0.003690,0.002073,31.594212,3573
2013-03-09,西装,0.001781,0.000000,16.166667,389
2013-03-09,职业套装/学生校服/工作制服,0.003568,0.000000,27.583333,256
2013-03-09,大码女装,0.001674,0.000000,33.555556,364
2013-03-10,风衣,0.002143,0.000000,24.598266,855
2013-03-10,T恤,0.005324,0.008366,30.132094,1099
2013-03-10,马夹,0.002040,0.000000,34.269841,992
2013-03-10,毛呢外套,0.003377,0.000000,16.511905,599
2013-03-10,皮草,0.001310,0.000000,27.501382,2608
2013-03-10,毛衣,0.001555,0.004540,45.664179,1612
2013-03-10,牛仔裤,0.001782,0.002213,61.779010,549
2013-03-10,卫衣/绒衫,0.001024,0.000000,39.750000,362
2013-03-10,棉衣/棉服,0.001543,0.000000,40.253205,534
2013-03-10,婚纱/旗袍/礼服,0.003619,0.000000,24.640476,91
2013-03-10,半身裙,0.003015,0.008099,28.029006,1200
2013-03-10,衬衫,0.006678,0.016320,21.429884,4810
2013-03-10,羽绒服,0.000522,0.008547,50.726496,1347
2013-03-10,毛针织衫,0.002613,0.000000,28.916171,815
2013-03-10,连衣裙,0.002354,0.004132,26.159533,1046
2013-03-10,短外套,0.001238,0.000000,29.523932,737
2013-03-10,裤子,0.005052,0.006363,33.188095,637
2013-03-10,小背心/小吊带,0.004374,0.047917,32.785014,1382
2013-03-10,唐装/民族服装/舞台服装,0.004119,0.000000,43.833333,616
2013-03-10,中老年女装,0.002276,0.000000,44.800992,1654
2013-03-10,蕾丝衫/雪纺衫,0.002642,0.002864,31.157717,4441
2013-03-10,西装,0.002128,0.000000,19.400000,649
2013-03-10,职业套装/学生校服/工作制服,0.000827,0.000000,45.833333,250
2013-03-10,大码女装,0.005348,0.350000,39.700000,315
2013-03-11,风衣,0.004697,0.000000,22.111255,948
2013-03-11,T恤,0.003618,0.012117,27.302063,1535
2013-03-11,马夹,0.001265,0.000000,39.797619,870
2013-03-11,毛呢外套,0.001496,0.000000,10.846429,691
2013-03-11,皮草,0.002878,0.000000,29.398065,2036
2013-03-11,毛衣,0.006170,0.001847,32.323283,1540
2013-03-11,牛仔裤,0.001481,0.002300,46.977207,657
2013-03-11,卫衣/绒衫,0.004110,0.000000,32.400000,364
2013-03-11,棉衣/棉服,0.001692,0.000000,27.548413,817
2013-03-11,婚纱/旗袍/礼服,0.003472,0.000000,23.652098,318
2013-03-11,半身裙,0.002131,0.079449,20.860878,1675
2013-03-11,衬衫,0.005743,0.017515,22.706720,5327
2013-03-11,羽绒服,0.001725,0.003472,31.633955,2620
2013-03-11,毛针织衫,0.003096,0.000000,28.941261,720
2013-03-11,连衣裙,0.002639,0.001829,26.302302,1230
2013-03-11,短外套,0.003473,0.000000,31.317526,753
2013-03-11,裤子,0.001981,0.000269,34.394032,892
2013-03-11,小背心/小吊带,0.004124,0.018512,30.141994,1419
2013-03-11,唐装/民族服装/舞台服装,0.000575,0.000000,20.000000,760
2013-03-11,中老年女装,0.002717,0.000000,24.904762,1866
2013-03-11,蕾丝衫/雪纺衫,0.002887,0.003565,25.942712,6120
2013-03-11,西装,0.001833,0.000000,28.500000,374
2013-03-11,职业套装/学生校服/工作制服,0.000855,0.000000,35.333333,354
2013-03-11,大码女装,0.003401,0.000000,26.450000,396
2013-03-12,风衣,0.002612,0.000000,19.545238,660
2013-03-12,T恤,0.003742,0.001163,31.308460,1394
2013-03-12,马夹,0.001233,0.000000,22.416667,603
2013-03-12,毛呢外套,0.003015,0.000000,8.629684,575
2013-03-12,皮草,0.001860,0.000000,26.958333,1275
2013-03-12,毛衣,0.003194,0.001737,44.029295,1266
2013-03-12,牛仔裤,0.002412,0.001103,48.202766,605
2013-03-12,卫衣/绒衫,0.001968,0.000000,34.500000,343
2013-03-12,棉衣/棉服,0.001752,0.000000,34.885714,736
2013-03-12,婚纱/旗袍/礼服,0.002603,0.013072,26.279412,184
2013-03-12,半身裙,0.002637,0.045797,25.789335,1716
2013-03-12,衬衫,0.005261,0.015741,22.976851,4870
2013-03-12,羽绒服,0.001267,0.000000,42.015463,5961
2013-03-12,毛针织衫,0.004637,0.044118,23.313618,693
2013-03-12,连衣裙,0.003276,0.003649,24.478424,1021
2013-03-12,短外套,0.001967,0.000000,46.338699,1136
2013-03-12,裤子,0.001915,0.000223,33.654620,902
2013-03-12,小背心/小吊带,0.004094,0.005675,32.604721,1419
